X	S11	S12	S22	LE11	LE12	LE22
0.0000000000000000	158.1880000000000000	14960.9000000000000000	-249.3120000000000000	0.0000000033278400	0.0000005556900000	-0.0000000042393800
0.0025000000000000	157.2500000000000000	13479.3000000000000000	-246.5510000000000000	0.0000000033028300	0.0000005006600000	-0.0000000041961800
0.0050000000000000	156.7810000000000000	13924.3000000000000000	-245.4090000000000000	0.0000000032910100	0.0000005171880000	-0.0000000041778800
0.0075000000000000	156.0940000000000000	13911.3000000000000000	-244.1230000000000000	0.0000000032760000	0.0000005167060000	-0.0000000041565000
0.0100000000000000	155.3130000000000000	13868.2000000000000000	-243.0130000000000000	0.0000000032609900	0.0000005151030000	-0.0000000041372900
0.0125000000000000	154.5310000000000000	13885.8000000000000000	-241.7500000000000000	0.0000000032441700	0.0000005157590000	-0.0000000041158000
0.0150000000000000	153.7500000000000000	13884.3000000000000000	-240.5220000000000000	0.0000000032268900	0.0000005157030000	-0.0000000040948900
0.0175000000000000	152.9690000000000000	13882.4000000000000000	-239.2890000000000000	0.0000000032105200	0.0000005156330000	-0.0000000040739700
0.0200000000000000	152.1560000000000000	13883.8000000000000000	-238.0470000000000000	0.0000000031946000	0.0000005156820000	-0.0000000040528200
0.0225000000000000	151.3750000000000000	13883.1000000000000000	-236.8340000000000000	0.0000000031777700	0.0000005156590000	-0.0000000040320200
0.0250000000000000	150.5940000000000000	13883.5000000000000000	-235.5960000000000000	0.0000000031609500	0.0000005156720000	-0.0000000040109900
0.0275000000000000	149.7810000000000000	13883.2000000000000000	-234.3890000000000000	0.0000000031450300	0.0000005156630000	-0.0000000039904100
0.0300000000000000	149.0000000000000000	13883.4000000000000000	-233.1610000000000000	0.0000000031282100	0.0000005156710000	-0.0000000039694900
0.0325000000000000	148.2190000000000000	13883.3000000000000000	-231.9580000000000000	0.0000000031113800	0.0000005156640000	-0.0000000039490300
0.0350000000000000	147.4380000000000000	13883.4000000000000000	-230.7420000000000000	0.0000000030950100	0.0000005156700000	-0.0000000039283300
0.0375000000000000	146.6880000000000000	13883.3000000000000000	-229.5420000000000000	0.0000000030786400	0.0000005156660000	-0.0000000039078700
0.0400000000000000	145.9060000000000000	13883.4000000000000000	-228.3360000000000000	0.0000000030627200	0.0000005156700000	-0.0000000038872900
0.0425000000000000	145.1250000000000000	13883.4000000000000000	-227.1420000000000000	0.0000000030468100	0.0000005156670000	-0.0000000038669400
0.0450000000000000	144.3440000000000000	13883.4000000000000000	-225.9460000000000000	0.0000000030299800	0.0000005156690000	-0.0000000038465900
0.0475000000000000	143.5630000000000000	13883.4000000000000000	-224.7580000000000000	0.0000000030136100	0.0000005156680000	-0.0000000038263600
0.0500000000000000	142.8130000000000000	13883.4000000000000000	-223.5710000000000000	0.0000000029981500	0.0000005156700000	-0.0000000038060100
0.0525000000000000	142.0310000000000000	13883.4000000000000000	-222.3910000000000000	0.0000000029822300	0.0000005156690000	-0.0000000037857700
0.0550000000000000	141.2500000000000000	13883.4000000000000000	-221.2130000000000000	0.0000000029663200	0.0000005156690000	-0.0000000037656500
0.0575000000000000	140.5000000000000000	13883.4000000000000000	-220.0400000000000000	0.0000000029504000	0.0000005156690000	-0.0000000037456400
0.0600000000000000	139.7190000000000000	13883.4000000000000000	-218.8720000000000000	0.0000000029340300	0.0000005156700000	-0.0000000037256300
0.0625000000000000	138.9380000000000000	13883.4000000000000000	-217.7080000000000000	0.0000000029181100	0.0000005156690000	-0.0000000037056200
0.0650000000000000	138.1880000000000000	13883.4000000000000000	-216.5480000000000000	0.0000000029026500	0.0000005156700000	-0.0000000036857300
0.0675000000000000	137.4380000000000000	13883.4000000000000000	-215.3930000000000000	0.0000000028862800	0.0000005156710000	-0.0000000036659500
0.0700000000000000	136.6880000000000000	13883.4000000000000000	-214.2430000000000000	0.0000000028699100	0.0000005156690000	-0.0000000036461600
0.0725000000000000	135.9060000000000000	13883.4000000000000000	-213.0980000000000000	0.0000000028549000	0.0000005156700000	-0.0000000036266100
0.0750000000000000	135.1560000000000000	13883.5000000000000000	-211.9570000000000000	0.0000000028394400	0.0000005156710000	-0.0000000036071700
0.0775000000000000	134.4060000000000000	13883.4000000000000000	-210.8210000000000000	0.0000000028226200	0.0000005156700000	-0.0000000035876200
0.0800000000000000	133.5940000000000000	13883.4000000000000000	-209.6910000000000000	0.0000000028071600	0.0000005156700000	-0.0000000035681800
